id,run_id,review_task_id,section,material_id,verdict,reason,created_at
2061,f5499af24248,5f70667043f74233,政治经济,5338,approved,审核通过。,2026-04-07 19:57:02.333648+00
2062,f5499af24248,5f70667043f74233,政治经济,5339,approved,审核通过。,2026-04-07 19:57:02.345529+00
2063,f5499af24248,5f70667043f74233,政治经济,5340,approved,审核通过。,2026-04-07 19:57:02.359911+00
2064,f5499af24248,5f70667043f74233,政治经济,5341,approved,审核通过。,2026-04-07 19:57:02.369892+00
2065,f5499af24248,5f70667043f74233,政治经济,5342,approved,审核通过。,2026-04-07 19:57:02.379967+00
2066,f5499af24248,5f70667043f74233,政治经济,5343,approved,审核通过。,2026-04-07 19:57:02.392198+00
2067,f5499af24248,5f70667043f74233,政治经济,5344,approved,审核通过。,2026-04-07 19:57:02.402612+00
2068,f5499af24248,5f70667043f74233,政治经济,5345,approved,审核通过。,2026-04-07 19:57:02.413484+00
2069,f5499af24248,5f70667043f74233,政治经济,5346,approved,审核通过。,2026-04-07 19:57:02.426094+00
2070,f5499af24248,5f70667043f74233,政治经济,5347,approved,审核通过。,2026-04-07 19:57:02.439653+00
2071,f5499af24248,5f70667043f74233,政治经济,5348,approved,审核通过。,2026-04-07 19:57:02.450234+00
2072,f5499af24248,5f70667043f74233,政治经济,5349,approved,审核通过。,2026-04-07 19:57:02.461753+00
2073,f5499af24248,5f70667043f74233,政治经济,5350,approved,审核通过。,2026-04-07 19:57:02.477759+00
2074,f5499af24248,5c6c1d03e7fa4cc4,科技,5351,approved,审核通过。,2026-04-07 19:57:08.886522+00
2075,f5499af24248,5c6c1d03e7fa4cc4,科技,5352,approved,审核通过。,2026-04-07 19:57:08.897048+00
2076,f5499af24248,5c6c1d03e7fa4cc4,科技,5353,approved,审核通过。,2026-04-07 19:57:08.907597+00
2077,f5499af24248,5c6c1d03e7fa4cc4,科技,5354,approved,审核通过。,2026-04-07 19:57:08.919018+00
2078,f5499af24248,5c6c1d03e7fa4cc4,科技,5355,approved,审核通过。,2026-04-07 19:57:08.930531+00
2079,f5499af24248,5c6c1d03e7fa4cc4,科技,5356,approved,审核通过。,2026-04-07 19:57:08.942471+00
2080,f5499af24248,5c6c1d03e7fa4cc4,科技,5357,approved,审核通过。,2026-04-07 19:57:08.954242+00
2081,f5499af24248,5c6c1d03e7fa4cc4,科技,5358,approved,审核通过。,2026-04-07 19:57:08.965017+00
2082,f5499af24248,5c6c1d03e7fa4cc4,科技,5359,approved,审核通过。,2026-04-07 19:57:08.975396+00
2083,f5499af24248,5c6c1d03e7fa4cc4,科技,5360,approved,审核通过。,2026-04-07 19:57:08.986198+00
2084,f5499af24248,5c6c1d03e7fa4cc4,科技,5361,approved,审核通过。,2026-04-07 19:57:08.997944+00
2085,f5499af24248,5c6c1d03e7fa4cc4,科技,5362,approved,审核通过。,2026-04-07 19:57:09.011895+00
2086,f5499af24248,5c6c1d03e7fa4cc4,科技,5363,approved,审核通过。,2026-04-07 19:57:09.022465+00
2087,f5499af24248,9617c6f8fe09414c,体育娱乐,5364,approved,审核通过。,2026-04-07 19:57:17.434973+00
2088,f5499af24248,9617c6f8fe09414c,体育娱乐,5365,approved,审核通过。,2026-04-07 19:57:17.44546+00
2089,f5499af24248,9617c6f8fe09414c,体育娱乐,5366,approved,审核通过。,2026-04-07 19:57:17.455697+00
2090,f5499af24248,9617c6f8fe09414c,体育娱乐,5367,approved,审核通过。,2026-04-07 19:57:17.466188+00
2091,f5499af24248,9617c6f8fe09414c,体育娱乐,5368,approved,审核通过。,2026-04-07 19:57:17.476839+00
2092,f5499af24248,9617c6f8fe09414c,体育娱乐,5369,approved,审核通过。,2026-04-07 19:57:17.487882+00
2093,f5499af24248,9617c6f8fe09414c,体育娱乐,5370,approved,审核通过。,2026-04-07 19:57:17.498621+00
2094,f5499af24248,9617c6f8fe09414c,体育娱乐,5371,approved,审核通过。,2026-04-07 19:57:17.508832+00
2095,f5499af24248,9617c6f8fe09414c,体育娱乐,5372,approved,审核通过。,2026-04-07 19:57:17.519935+00
2096,f5499af24248,9617c6f8fe09414c,体育娱乐,5373,approved,审核通过。,2026-04-07 19:57:17.530588+00
2097,f5499af24248,9617c6f8fe09414c,体育娱乐,5374,approved,审核通过。,2026-04-07 19:57:17.542552+00
2098,f5499af24248,9617c6f8fe09414c,体育娱乐,5375,approved,审核通过。,2026-04-07 19:57:17.553953+00
2099,f5499af24248,5a2f7f7f29a14ca7,其他,5376,approved,审核通过。,2026-04-07 19:57:23.967144+00
2100,f5499af24248,5a2f7f7f29a14ca7,其他,5377,approved,审核通过。,2026-04-07 19:57:23.97861+00
2101,f5499af24248,5a2f7f7f29a14ca7,其他,5378,approved,审核通过。,2026-04-07 19:57:23.990234+00
2102,f5499af24248,5a2f7f7f29a14ca7,其他,5379,approved,审核通过。,2026-04-07 19:57:24.000793+00
2103,f5499af24248,5a2f7f7f29a14ca7,其他,5380,approved,审核通过。,2026-04-07 19:57:24.013107+00
2104,f5499af24248,5a2f7f7f29a14ca7,其他,5381,approved,审核通过。,2026-04-07 19:57:24.025537+00
2105,f5499af24248,5a2f7f7f29a14ca7,其他,5382,approved,审核通过。,2026-04-07 19:57:24.039002+00
2106,f5499af24248,5a2f7f7f29a14ca7,其他,5383,approved,审核通过。,2026-04-07 19:57:24.05022+00
2107,f5499af24248,5a2f7f7f29a14ca7,其他,5384,approved,审核通过。,2026-04-07 19:57:24.063177+00
2108,f5499af24248,5a2f7f7f29a14ca7,其他,5385,approved,审核通过。,2026-04-07 19:57:24.076947+00
2109,f5499af24248,5a2f7f7f29a14ca7,其他,5386,approved,审核通过。,2026-04-07 19:57:24.088091+00
2110,f5499af24248,5a2f7f7f29a14ca7,其他,5387,approved,审核通过。,2026-04-07 19:57:24.10017+00
2111,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5393,approved,审核通过。,2026-04-07 20:04:02.296074+00
2112,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5394,approved,审核通过。,2026-04-07 20:04:02.309928+00
2113,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5395,approved,审核通过。,2026-04-07 20:04:02.323603+00
2114,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5396,approved,审核通过。,2026-04-07 20:04:02.340802+00
2115,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5397,approved,审核通过。,2026-04-07 20:04:02.363335+00
2116,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5388,approved,审核通过。,2026-04-07 20:04:02.388848+00
2117,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5389,approved,审核通过。,2026-04-07 20:04:02.426661+00
2118,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5398,approved,审核通过。,2026-04-07 20:04:02.444243+00
2119,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5399,approved,审核通过。,2026-04-07 20:04:02.462587+00
2120,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5400,approved,审核通过。,2026-04-07 20:04:02.473704+00
2121,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5390,approved,审核通过。,2026-04-07 20:04:02.485599+00
2122,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5391,approved,审核通过。,2026-04-07 20:04:02.498094+00
2123,3532ccc60622,f9dd3ea1b13c4a81,政治经济,5392,approved,审核通过。,2026-04-07 20:04:02.512605+00
2124,3532ccc60622,541af510d8814801,科技,5401,approved,审核通过。,2026-04-07 20:04:08.909823+00
2125,3532ccc60622,541af510d8814801,科技,5402,approved,审核通过。,2026-04-07 20:04:08.920254+00
2126,3532ccc60622,541af510d8814801,科技,5403,approved,审核通过。,2026-04-07 20:04:08.93022+00
2127,3532ccc60622,541af510d8814801,科技,5404,approved,审核通过。,2026-04-07 20:04:08.940591+00
2128,3532ccc60622,541af510d8814801,科技,5405,approved,审核通过。,2026-04-07 20:04:08.951211+00
2129,3532ccc60622,541af510d8814801,科技,5406,approved,审核通过。,2026-04-07 20:04:08.964611+00
2130,3532ccc60622,541af510d8814801,科技,5407,approved,审核通过。,2026-04-07 20:04:08.979097+00
2131,3532ccc60622,541af510d8814801,科技,5408,approved,审核通过。,2026-04-07 20:04:08.992805+00
2132,3532ccc60622,541af510d8814801,科技,5409,approved,审核通过。,2026-04-07 20:04:09.009156+00
2133,3532ccc60622,541af510d8814801,科技,5410,approved,审核通过。,2026-04-07 20:04:09.020102+00
2134,3532ccc60622,541af510d8814801,科技,5411,approved,审核通过。,2026-04-07 20:04:09.030343+00
2135,3532ccc60622,541af510d8814801,科技,5412,approved,审核通过。,2026-04-07 20:04:09.039658+00
2136,3532ccc60622,80a7363aeeb449d4,体育娱乐,5422,approved,审核通过。,2026-04-07 20:04:25.541262+00
2137,3532ccc60622,80a7363aeeb449d4,体育娱乐,5414,approved,审核通过。,2026-04-07 20:04:25.553955+00
2138,3532ccc60622,80a7363aeeb449d4,体育娱乐,5415,approved,审核通过。,2026-04-07 20:04:25.566903+00
2139,3532ccc60622,80a7363aeeb449d4,体育娱乐,5416,approved,审核通过。,2026-04-07 20:04:25.578112+00
2140,3532ccc60622,80a7363aeeb449d4,体育娱乐,5417,approved,审核通过。,2026-04-07 20:04:25.58968+00
2141,3532ccc60622,80a7363aeeb449d4,体育娱乐,5418,approved,审核通过。,2026-04-07 20:04:25.600919+00
2142,3532ccc60622,80a7363aeeb449d4,体育娱乐,5419,approved,审核通过。,2026-04-07 20:04:25.612087+00
2143,3532ccc60622,80a7363aeeb449d4,体育娱乐,5424,approved,审核通过。,2026-04-07 20:04:25.623957+00
2144,3532ccc60622,80a7363aeeb449d4,体育娱乐,5423,approved,审核通过。,2026-04-07 20:04:25.636353+00
2145,3532ccc60622,80a7363aeeb449d4,体育娱乐,5413,approved,审核通过。,2026-04-07 20:04:25.647488+00
2146,3532ccc60622,80a7363aeeb449d4,体育娱乐,5420,approved,审核通过。,2026-04-07 20:04:25.658336+00
2147,3532ccc60622,80a7363aeeb449d4,体育娱乐,5421,approved,审核通过。,2026-04-07 20:04:25.6709+00
2148,3532ccc60622,29bdbc0afd8a4aec,其他,5425,approved,审核通过。,2026-04-07 20:04:28.010796+00
2149,3532ccc60622,29bdbc0afd8a4aec,其他,5430,approved,审核通过。,2026-04-07 20:04:28.02066+00
2150,3532ccc60622,29bdbc0afd8a4aec,其他,5431,approved,审核通过。,2026-04-07 20:04:28.031365+00
2151,3532ccc60622,29bdbc0afd8a4aec,其他,5432,approved,审核通过。,2026-04-07 20:04:28.041279+00
2152,3532ccc60622,29bdbc0afd8a4aec,其他,5426,approved,审核通过。,2026-04-07 20:04:28.051452+00
2153,3532ccc60622,29bdbc0afd8a4aec,其他,5433,approved,审核通过。,2026-04-07 20:04:28.060841+00
2154,3532ccc60622,29bdbc0afd8a4aec,其他,5427,approved,审核通过。,2026-04-07 20:04:28.070191+00
2155,3532ccc60622,29bdbc0afd8a4aec,其他,5434,approved,审核通过。,2026-04-07 20:04:28.079942+00
2156,3532ccc60622,29bdbc0afd8a4aec,其他,5435,approved,审核通过。,2026-04-07 20:04:28.089542+00
2157,3532ccc60622,29bdbc0afd8a4aec,其他,5436,approved,审核通过。,2026-04-07 20:04:28.099308+00
2158,3532ccc60622,29bdbc0afd8a4aec,其他,5428,approved,审核通过。,2026-04-07 20:04:28.108785+00
2159,3532ccc60622,29bdbc0afd8a4aec,其他,5429,approved,审核通过。,2026-04-07 20:04:28.118385+00
2160,8f5beadb4a73,63037bfe36a74232,政治经济,5437,approved,审核通过。,2026-04-07 20:13:38.738786+00
2161,8f5beadb4a73,63037bfe36a74232,政治经济,5438,approved,审核通过。,2026-04-07 20:13:38.749315+00
2162,8f5beadb4a73,63037bfe36a74232,政治经济,5439,approved,审核通过。,2026-04-07 20:13:38.760052+00
2163,8f5beadb4a73,63037bfe36a74232,政治经济,5440,approved,审核通过。,2026-04-07 20:13:38.772902+00
2164,8f5beadb4a73,63037bfe36a74232,政治经济,5441,approved,审核通过。,2026-04-07 20:13:38.785441+00
2165,8f5beadb4a73,63037bfe36a74232,政治经济,5442,approved,审核通过。,2026-04-07 20:13:38.796762+00
2166,8f5beadb4a73,63037bfe36a74232,政治经济,5443,approved,审核通过。,2026-04-07 20:13:38.808029+00
2167,8f5beadb4a73,63037bfe36a74232,政治经济,5444,approved,审核通过。,2026-04-07 20:13:38.820827+00
2168,8f5beadb4a73,63037bfe36a74232,政治经济,5445,approved,审核通过。,2026-04-07 20:13:38.832888+00
2169,8f5beadb4a73,63037bfe36a74232,政治经济,5446,approved,审核通过。,2026-04-07 20:13:38.84575+00
2170,8f5beadb4a73,63037bfe36a74232,政治经济,5447,approved,审核通过。,2026-04-07 20:13:38.858117+00
2171,8f5beadb4a73,63037bfe36a74232,政治经济,5448,approved,审核通过。,2026-04-07 20:13:38.87213+00
2172,8f5beadb4a73,63037bfe36a74232,政治经济,5449,approved,审核通过。,2026-04-07 20:13:38.890626+00
2173,8f5beadb4a73,dbc90a9f939b4552,科技,5450,approved,审核通过。,2026-04-07 20:13:47.329739+00
2174,8f5beadb4a73,dbc90a9f939b4552,科技,5451,approved,审核通过。,2026-04-07 20:13:47.338896+00
2175,8f5beadb4a73,dbc90a9f939b4552,科技,5452,approved,审核通过。,2026-04-07 20:13:47.34796+00
2176,8f5beadb4a73,dbc90a9f939b4552,科技,5453,approved,审核通过。,2026-04-07 20:13:47.357142+00
2177,8f5beadb4a73,dbc90a9f939b4552,科技,5454,approved,审核通过。,2026-04-07 20:13:47.366551+00
2178,8f5beadb4a73,dbc90a9f939b4552,科技,5455,approved,审核通过。,2026-04-07 20:13:47.376117+00
2179,8f5beadb4a73,dbc90a9f939b4552,科技,5456,approved,审核通过。,2026-04-07 20:13:47.38826+00
2180,8f5beadb4a73,dbc90a9f939b4552,科技,5457,approved,审核通过。,2026-04-07 20:13:47.397975+00
2181,8f5beadb4a73,dbc90a9f939b4552,科技,5458,approved,审核通过。,2026-04-07 20:13:47.407658+00
2182,8f5beadb4a73,dbc90a9f939b4552,科技,5459,approved,审核通过。,2026-04-07 20:13:47.418167+00
2183,8f5beadb4a73,dbc90a9f939b4552,科技,5460,approved,审核通过。,2026-04-07 20:13:47.429501+00
2184,8f5beadb4a73,dbc90a9f939b4552,科技,5461,approved,审核通过。,2026-04-07 20:13:47.439367+00
2185,8f5beadb4a73,dbc90a9f939b4552,科技,5462,approved,审核通过。,2026-04-07 20:13:47.448431+00
2186,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5463,approved,审核通过。,2026-04-07 20:13:57.885646+00
2187,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5464,approved,审核通过。,2026-04-07 20:13:57.897056+00
2188,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5465,approved,审核通过。,2026-04-07 20:13:57.910063+00
2189,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5466,approved,审核通过。,2026-04-07 20:13:57.923703+00
2190,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5467,approved,审核通过。,2026-04-07 20:13:57.937754+00
2191,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5468,approved,审核通过。,2026-04-07 20:13:57.950855+00
2192,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5469,approved,审核通过。,2026-04-07 20:13:57.963822+00
2193,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5470,approved,审核通过。,2026-04-07 20:13:57.97543+00
2194,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5471,approved,审核通过。,2026-04-07 20:13:57.987814+00
2195,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5472,approved,审核通过。,2026-04-07 20:13:57.999887+00
2196,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5473,approved,审核通过。,2026-04-07 20:13:58.012299+00
2197,8f5beadb4a73,3caf2986d1f7489a,体育娱乐,5474,approved,审核通过。,2026-04-07 20:13:58.02461+00
2198,8f5beadb4a73,12e530a0a5df4d6e,其他,5475,approved,审核通过。,2026-04-07 20:14:00.386801+00
2199,8f5beadb4a73,12e530a0a5df4d6e,其他,5476,approved,审核通过。,2026-04-07 20:14:00.40084+00
2200,8f5beadb4a73,12e530a0a5df4d6e,其他,5477,approved,审核通过。,2026-04-07 20:14:00.415044+00
2201,8f5beadb4a73,12e530a0a5df4d6e,其他,5478,approved,审核通过。,2026-04-07 20:14:00.425984+00
2202,8f5beadb4a73,12e530a0a5df4d6e,其他,5479,approved,审核通过。,2026-04-07 20:14:00.436739+00
2203,8f5beadb4a73,12e530a0a5df4d6e,其他,5480,approved,审核通过。,2026-04-07 20:14:00.448778+00
2204,8f5beadb4a73,12e530a0a5df4d6e,其他,5481,approved,审核通过。,2026-04-07 20:14:00.460603+00
2205,8f5beadb4a73,12e530a0a5df4d6e,其他,5482,approved,审核通过。,2026-04-07 20:14:00.47243+00
2206,8f5beadb4a73,12e530a0a5df4d6e,其他,5483,approved,审核通过。,2026-04-07 20:14:00.485875+00
2207,8f5beadb4a73,12e530a0a5df4d6e,其他,5484,approved,审核通过。,2026-04-07 20:14:00.498187+00
2208,8f5beadb4a73,12e530a0a5df4d6e,其他,5485,approved,审核通过。,2026-04-07 20:14:00.510259+00
2209,8f5beadb4a73,12e530a0a5df4d6e,其他,5486,approved,审核通过。,2026-04-07 20:14:00.521223+00
2210,8f5beadb4a73,c778b25b01644818,科技,5487,approved,审核通过。,2026-04-07 20:14:02.862469+00
2211,8f5beadb4a73,c778b25b01644818,科技,5488,approved,审核通过。,2026-04-07 20:14:02.871942+00
2212,8f5beadb4a73,c778b25b01644818,科技,5489,approved,审核通过。,2026-04-07 20:14:02.88152+00
2213,8f5beadb4a73,c778b25b01644818,科技,5490,approved,审核通过。,2026-04-07 20:14:02.891014+00
2214,8f5beadb4a73,c778b25b01644818,科技,5491,approved,审核通过。,2026-04-07 20:14:02.900525+00
2215,8f5beadb4a73,c778b25b01644818,科技,5492,approved,审核通过。,2026-04-07 20:14:02.910781+00
2216,8f5beadb4a73,c778b25b01644818,科技,5493,approved,审核通过。,2026-04-07 20:14:02.920804+00
2217,8f5beadb4a73,c778b25b01644818,科技,5494,approved,审核通过。,2026-04-07 20:14:02.930363+00
2218,8f5beadb4a73,c778b25b01644818,科技,5495,approved,审核通过。,2026-04-07 20:14:02.939713+00
2219,8f5beadb4a73,c778b25b01644818,科技,5496,approved,审核通过。,2026-04-07 20:14:02.94966+00
2220,8f5beadb4a73,c778b25b01644818,科技,5497,approved,审核通过。,2026-04-07 20:14:02.959887+00
2221,8f5beadb4a73,c778b25b01644818,科技,5498,approved,审核通过。,2026-04-07 20:14:02.971453+00
2222,8f5beadb4a73,c778b25b01644818,科技,5499,approved,审核通过。,2026-04-07 20:14:02.984978+00
